Job Name,Job ID,User Name,Comment,Department,Submit Machine,Submit Date Time,Start Date Time,Finish Date Time,Pool,Group,Priority,Frame List,Frame Count,Task Count,Plugin,Auxiliary Files,Auxiliary File Size (Bytes),Machine Limit,Error Count,Average Concurrent Tasks,Clock Render Time,Total Task Time,Average Task Time,Median Task Time,Total Task Startup Time,Average Task Startup Time,Median Task Startup Time,Total Task Render Time,Average Task Render Time,Median Task Render Time,Total Normalized Task Render Time,Average Normalized Task Render Time,Median Normalized Task Render Time,Average Frame Time,Average Frame Startup Time,Average Frame Render Time,Average Normalized Frame Render Time,Median Frame Time,Median Frame Startup Time,Median Frame Render Time,Median Normalized Frame Render Time,Wasted Error Time,Wasted Requeue Time,Total Output File Size (Bytes),Average Output File Size (Bytes),Median Output File Size (Bytes),Peak RAM Usage (Bytes),Average RAM Usage (Bytes),Median RAM Usage (Bytes),Peak CPU Usage,Average CPU Usage,Median CPU Usage,Used CPU Clocks,Total CPU Clocks,Peak Swap Usage (Bytes),Average Swap Usage (Bytes),Median Swap Usage (Bytes),Batch Name,cores used
Nuke_DEadline_Test_File_V01.nk,662108bc2f618a1633cf776a,yogeshvi,,paint,pnewsit145,2024/04/18 17:19:16,2024/04/18 18:35:51,2024/04/18 18:36:02,2d_pool,2d_grp,50,1-30,30,6,Nuke,1,4202,0,0,5,00:00:00:10,00:00:00:49,00:00:00:08,00:00:00:08,00:00:00:18,00:00:00:03,00:00:00:02,00:00:00:31,00:00:00:05,00:00:00:05,00:00:00:31,00:00:00:05,00:00:00:05,00:00:00:01,00:00:00:00,00:00:00:01,00:00:00:01,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,48194439,8032406,8707481,481357824,300690616,309116416,25 %,1 %,1 %,55730,4281344,0,0,0,,22
Nuke_DEadline_Test_File_V01.nk,662118fd2f618a1633cf789d,yogeshvi,,paint,pnewsit145,2024/04/18 18:28:37,2024/04/18 23:57:42,2024/04/18 23:58:11,2d_pool,2d_grp,50,1-30,30,6,Nuke,1,4656,0,0,4,00:00:00:28,00:00:01:27,00:00:00:14,00:00:00:09,00:00:00:17,00:00:00:02,00:00:00:02,00:00:01:09,00:00:00:11,00:00:00:06,00:00:01:09,00:00:00:11,00:00:00:06,00:00:00:02,00:00:00:00,00:00:00:02,00:00:00:02,00:00:00:02,00:00:00:01,00:00:00:02,00:00:00:02,00:00:00:00,00:00:00:00,48194439,8032406,8707481,477532160,286989549,291064480,15 %,1 %,1 %,172534,16588571,0,0,0,,13
sanjayn,662128ca2f618a1633cf7a18,sanjayn,,prep,pnewspt080,2024/04/18 19:36:01,2024/04/18 19:36:03,2024/04/18 19:51:40,2d_pool,none,100,1733-2311,579,579,Nuke,1,9256356,0,2,17,00:00:15:36,00:04:11:37,00:00:00:26,00:00:00:20,00:00:27:54,00:00:00:02,00:00:00:00,00:03:40:37,00:00:00:22,00:00:00:20,00:03:40:37,00:00:00:22,00:00:00:20,00:00:00:26,00:00:00:02,00:00:00:22,00:00:00:22,00:00:00:21,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:27,00:00:00:00,0,0,0,17665646592,8311587572,8488139264,99 %,2 %,1 %,33551201,2133530130,0,0,0,,87
test_v001.nk,66214dfe2f618a1633cf7cb8,kishorkumar,,,pnewspt104,2024/04/18 22:14:46,2024/04/18 22:14:47,2024/04/18 22:21:08,2d_pool,2d_grp,100,1001-1819,819,82,Nuke,0,0,0,0,18,00:00:06:20,00:01:49:20,00:00:01:20,00:00:00:47,00:00:01:11,00:00:00:00,00:00:00:00,00:01:47:32,00:00:01:18,00:00:00:46,00:01:47:32,00:00:01:18,00:00:00:46,00:00:00:08,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:05,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,7667339925,93504145,93899298,806965248,696113291,704920896,33 %,1 %,1 %,15472292,1433310609,0,0,0,,29
Untitled,662088d42f618a1633cf6fc8,rameshwar,,,pnewspt084,2024/04/18 8:13:32,2024/04/18 8:13:33,2024/04/18 8:20:23,2d_pool,none,100,1100-1650,551,111,Nuke,0,0,0,0,16,00:00:06:50,00:01:48:00,00:00:00:58,00:00:00:59,00:00:00:34,00:00:00:00,00:00:00:00,00:01:46:30,00:00:00:57,00:00:00:58,00:01:46:30,00:00:00:57,00:00:00:58,00:00:00:11,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:12,00:00:00:00,00:00:00:12,00:00:00:12,00:00:00:00,00:00:03:02,0,0,0,11637260288,3858889772,4123889920,94 %,2 %,2 %,31626110,1360655831,0,0,0,,83
Untitled,66208b3a2f618a1633cf6ff3,rameshwar,,,pnewspt084,2024/04/18 8:23:46,2024/04/18 8:23:46,2024/04/18 8:26:34,2d_pool,none,100,1150-1400,251,51,Nuke,0,0,0,0,15,00:00:02:47,00:00:41:44,00:00:00:49,00:00:00:49,00:00:00:59,00:00:00:01,00:00:00:00,00:00:40:27,00:00:00:47,00:00:00:47,00:00:40:27,00:00:00:47,00:00:00:47,00:00:00:09,00:00:00:00,00:00:00:09,00:00:00:09,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,0,0,0,11480031232,3615228043,3757212416,98 %,3 %,3 %,19162572,514963235,0,0,0,,86
Untitled,66208dcf2f618a1633cf7049,rameshwar,,,pnewspt084,2024/04/18 8:34:47,2024/04/18 8:34:47,2024/04/18 8:38:58,2d_pool,none,100,1100-1800,701,141,Nuke,0,0,0,0,18,00:00:04:10,00:01:12:26,00:00:00:30,00:00:00:28,00:00:02:21,00:00:00:01,00:00:00:00,00:01:08:56,00:00:00:29,00:00:00:23,00:01:08:56,00:00:00:29,00:00:00:23,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:06,00:00:00:00,00:00:00:05,00:00:00:05,00:00:00:00,00:00:00:00,0,0,0,3654569984,1240939508,1231832704,44 %,1 %,1 %,11970391,764042581,0,0,0,,39
Untitled,662125742f618a1633cf7988,shubhamkale,,,pnewspt090,2024/04/18 19:21:48,2024/04/18 19:21:50,2024/04/18 19:33:56,2d_pool,2d_grp,100,977-1169,193,193,Nuke,1,3567105,5,0,12,00:00:12:06,00:02:24:51,00:00:00:45,00:00:00:24,00:00:02:14,00:00:00:00,00:00:00:00,00:02:21:28,00:00:00:43,00:00:00:21,00:02:21:28,00:00:00:43,00:00:00:21,00:00:00:45,00:00:00:00,00:00:00:43,00:00:00:43,00:00:00:25,00:00:00:00,00:00:00:22,00:00:00:22,00:00:00:00,00:00:00:00,0,0,0,1746604032,755127971,721432192,73 %,1 %,1 %,19446162,1869442126,0,0,0,,64
Untitled,66212c312f618a1633cf7a4c,sudarshannavnath,,Prep,pnewspt096,2024/04/18 19:50:33,2001/01/01 0:00:00,2001/01/01 0:00:00,2d_pool,2d_grp,100,1200-1715,516,516,Nuke,0,0,0,0,0,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,00:00:00:00,0,0,0,0,0,0,0 %,0 %,0 %,0,0,0,0,0,,0
Untitled,66212c412f618a1633cf7a4d,sudarshannavnath,,Prep,pnewspt096,2024/04/18 19:50:49,2024/04/18 19:52:59,2024/04/18 20:05:19,2d_pool,none,100,1200-1715,516,18,Nuke,0,0,0,0,8,00:00:12:19,00:01:36:47,00:00:05:22,00:00:05:40,00:00:02:06,00:00:00:07,00:00:00:02,00:01:34:38,00:00:05:15,00:00:05:38,00:01:34:38,00:00:05:15,00:00:05:38,00:00:00:11,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:12,00:00:00:01,00:00:00:12,00:00:00:12,00:00:00:00,00:00:02:29,0,0,0,2328510464,1925849649,1953298048,36 %,1 %,1 %,12853807,1168533750,0,0,0,,32
Untitled,662132232f618a1633cf7ac7,sudarshannavnath,,Prep,pnewspt096,2024/04/18 20:15:55,2024/04/18 20:17:29,2024/04/18 20:26:23,2d_pool,2d_grp,100,1200-1715,516,26,Nuke,0,0,0,63,4,00:00:08:53,00:00:33:01,00:00:01:16,00:00:01:16,00:00:01:53,00:00:00:04,00:00:00:00,00:00:30:59,00:00:01:11,00:00:01:08,00:00:30:59,00:00:01:11,00:00:01:08,00:00:00:03,00:00:00:00,00:00:00:03,00:00:00:03,00:00:00:04,00:00:00:00,00:00:00:04,00:00:00:04,00:00:30:25,00:00:00:00,0,0,0,9248649216,2698036544,2789239552,99 %,4 %,3 %,13430640,297810347,0,0,0,,87
Untitled,662158d92f618a1633cf7d48,ravindrachoure,,,pnewspt091,2024/04/18 23:01:05,2024/04/18 23:01:06,2024/04/18 23:07:12,2d_pool,2d_grp,100,1152-1650,499,499,Nuke,1,4154254,0,0,17,00:00:06:05,00:01:37:46,00:00:00:11,00:00:00:10,00:00:00:59,00:00:00:00,00:00:00:00,00:01:32:21,00:00:00:11,00:00:00:09,00:01:32:21,00:00:00:11,00:00:00:09,00:00:00:11,00:00:00:00,00:00:00:11,00:00:00:11,00:00:00:11,00:00:00:00,00:00:00:10,00:00:00:10,00:00:00:00,00:00:00:00,0,0,0,5813792768,778476001,764724544,100 %,6 %,5 %,44095648,761610835,0,0,0,,88
Untitled,6621e1802f618a1633cf82d0,rameshwar,,,pnewspt084,2024/04/19 8:44:08,2024/04/19 8:44:08,2024/04/19 8:52:17,2d_pool,none,100,1100-1650,551,111,Nuke,0,0,0,0,19,00:00:08:09,00:02:33:19,00:00:01:22,00:00:01:24,00:00:00:59,00:00:00:00,00:00:00:00,00:02:31:29,00:00:01:21,00:00:01:21,00:02:31:29,00:00:01:21,00:00:01:21,00:00:00:16,00:00:00:00,00:00:00:16,00:00:00:16,00:00:00:18,00:00:00:00,00:00:00:17,00:00:00:17,00:00:00:00,00:00:00:00,0,0,0,11916046336,4380456759,4655452160,97 %,2 %,2 %,43842973,1988621632,0,0,0,,85
Untitled,6621e41e2f618a1633cf8300,rameshwar,,,pnewspt084,2024/04/19 8:55:18,2024/04/19 8:55:18,2024/04/19 8:59:48,2d_pool,none,100,1100-1800,701,141,Nuke,0,0,0,0,18,00:00:04:30,00:01:16:54,00:00:00:32,00:00:00:27,00:00:00:58,00:00:00:00,00:00:00:00,00:01:14:47,00:00:00:31,00:00:00:26,00:01:14:47,00:00:00:31,00:00:00:26,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,3944038400,1310753491,1361742208,59 %,1 %,1 %,12308018,895741732,0,0,0,,52
Untitled [dpc000_1400_v001.nk],6621053a2f618a1633cf7709,maheshmhetrajkar,,,pnewspt084,2024/04/18 17:04:18,2024/04/18 17:04:29,2024/04/18 17:11:23,2d_pool,2d_grp,100,976-2158,1183,119,Nuke,0,0,0,0,19,00:00:06:53,00:02:08:24,00:00:01:04,00:00:00:57,00:00:01:25,00:00:00:00,00:00:00:00,00:02:06:05,00:00:01:03,00:00:00:54,00:02:06:05,00:00:01:03,00:00:00:54,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:00,00:00:00:00,0,0,0,801198080,507124912,500788288,62 %,1 %,1 %,22264110,1641694173,0,0,0,,55
v001.nk,6621082e2f618a1633cf774b,kishorkumar,,,pnewspt104,2024/04/18 17:16:54,2024/04/18 17:16:55,2024/04/18 17:44:06,2d_pool,2d_grp,100,1001-1819,819,82,Nuke,0,0,0,0,16,00:00:27:11,00:07:05:55,00:00:05:11,00:00:05:07,00:00:05:45,00:00:00:04,00:00:00:00,00:06:59:35,00:00:05:07,00:00:05:06,00:06:59:35,00:00:05:07,00:00:05:06,00:00:00:31,00:00:00:00,00:00:00:30,00:00:00:30,00:00:00:31,00:00:00:00,00:00:00:31,00:00:00:31,00:00:00:00,00:00:11:10,75044259074,915173891,917258598,133701582848,74556997906,79891316736,100 %,5 %,6 %,316962248,5793815068,0,0,0,,88
v002.nk,66211fa82f618a1633cf78f6,atharvgurav,,,pnewspt082,2024/04/18 18:57:04,2024/04/18 18:57:07,2024/04/18 19:00:46,2d_pool,2d_grp,100,1920-2450,531,54,Nuke,1,4078743,0,0,17,00:00:03:39,00:00:59:06,00:00:01:05,00:00:01:06,00:00:01:00,00:00:00:01,00:00:00:00,00:00:57:45,00:00:01:04,00:00:01:05,00:00:57:45,00:00:01:04,00:00:01:05,00:00:00:06,00:00:00:00,00:00:00:06,00:00:00:06,00:00:00:07,00:00:00:00,00:00:00:07,00:00:00:07,00:00:00:00,00:00:00:00,13118206915,242929757,248134744,6258180096,1960614465,1957428480,96 %,3 %,3 %,21536236,735220017,0,0,0,,84
v002.nk,6621280f2f618a1633cf79dd,kishorkumar,,,pnewspt104,2024/04/18 19:32:55,2024/04/18 19:33:38,2024/04/18 20:28:00,2d_pool,none,100,1001-1819,819,82,Nuke,0,0,0,0,11,00:00:54:21,00:09:57:26,00:00:07:17,00:00:06:23,00:00:06:23,00:00:00:04,00:00:00:00,00:09:50:36,00:00:07:12,00:00:06:22,00:09:50:36,00:00:07:12,00:00:06:22,00:00:00:43,00:00:00:00,00:00:00:43,00:00:00:43,00:00:00:39,00:00:00:00,00:00:00:39,00:00:00:39,00:00:00:00,00:00:13:51,117033965007,1427243475,1429199905,188095827968,89537746569,85075107840,100 %,5 %,5 %,335181006,7830974274,0,0,0,,88
v003.nk,662142e22f618a1633cf7bd3,kishorkumar,,,pnewspt104,2024/04/18 21:27:22,2024/04/18 21:27:22,2024/04/18 21:53:26,2d_pool,2d_grp,100,1001-1819,819,82,Nuke,0,0,0,0,19,00:00:26:04,00:08:01:14,00:00:05:52,00:00:04:21,00:00:05:08,00:00:00:03,00:00:00:00,0:07:55,00:00:05:47,00:00:04:20,00:07:55:31,00:00:05:47,00:00:04:20,00:00:00:35,00:00:00:00,00:00:00:34,00:00:00:34,00:00:00:27,00:00:00:00,00:00:00:27,00:00:00:27,00:00:00:00,00:00:00:00,116920984020,1425865658,1427811001,208429236224,118021657924,125034692608,100 %,6 %,6 %,424378139,6543358024,0,0,0,,88
v004.nk,662175ca2f618a1633cf7e97,kishorkumar,,,pnewspt088,2024/04/19 1:04:33,2024/04/19 1:04:35,2024/04/19 1:28:32,2d_pool,2d_grp,100,1001-1819,819,82,Nuke,0,0,0,0,18,00:00:23:57,00:06:52:25,00:00:05:01,00:00:03:40,00:00:09:05,00:00:00:06,00:00:00:00,0:06:42,00:00:04:54,00:00:03:39,00:06:42:45,00:00:04:54,00:00:03:39,00:00:00:30,00:00:00:00,00:00:00:29,00:00:00:29,00:00:00:22,00:00:00:00,00:00:00:21,00:00:00:21,00:00:00:00,00:00:00:00,74932196305,913807272,915841613,174428209152,95974891694,98186608640,100 %,7 %,8 %,337136758,5470489670,0,0,0,,88
